yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,1842
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,618
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3553
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Efeler,2950
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,840
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,829
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,1938
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,2568
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,729
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,1496
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2375
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,1312
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2985
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,2108
Yerinde,10,"Hayir, standart yeterli",2,Adana,Seyhan,3641
Yerinde,30,"Hayir, standart yeterli",4,Adana,Cukurova,1986
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1668
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,1437
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,2168
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Besiktas,1439
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,2612
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,3505
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,1220
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2410
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1817
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,903
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3715
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,2023
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Kecioren,3831
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1774
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3321
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Cankaya,2495
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2870
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,1986
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,964
Yikamaci,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,3425
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,2562
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2198
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3000
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Efeler,1433
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,825
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3095
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,3401
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1646
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1850
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Kepez,2985
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,3179
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,2132
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3619
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,797
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,793
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3158
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,1261
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Nazilli,1840
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,620
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Cankaya,1117
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,803
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,3133
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,3388
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,2423
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2687
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Nazilli,3176
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2797
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3826
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Cukurova,2116
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,812
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,922
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,1373
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,2037
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Kecioren,766
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,1522
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,3241
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,1549
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Kecioren,1999
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Efeler,1679
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,3748
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2296
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Kepez,3386
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,3422
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3155
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,3143
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3001
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,956
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,1191
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,1808
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,3566
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,1904
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,2636
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Kecioren,3388
Yikamaci,10,"Hayir, standart yeterli",2,Adana,Cukurova,3362
Yikamaci,40,"Hayir, standart yeterli",3,Ankara,Cankaya,1366
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,1795
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,603
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Seyhan,3319
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,2037
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,967
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Seyhan,3088
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,2494
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,2082
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3107
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,2694
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Nazilli,1195
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2121
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,1795
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1260
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Seyhan,2446
Yikamaci,20,"Hayir, standart yeterli",2,Aydin,Efeler,870
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,1405
Yerinde,10,"Hayir, standart yeterli",4,Adana,Cukurova,2352
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Cukurova,1506
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,2795
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Efeler,1563
Yikamaci,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,1903
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Efeler,2481
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,1360
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,967
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2697
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,1198
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,3658
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Efeler,3334
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,1427
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3092
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,601
Yerinde,20,"Hayir, standart yeterli",1,Adana,Cukurova,2855
Yerinde,40,"Hayir, standart yeterli",4,Aydin,Nazilli,3408
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,1879
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,2900
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Kecioren,950
Yerinde,30,"Hayir, standart yeterli",3,Ankara,Cankaya,3456
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Kepez,3641
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1740
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3362
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,2730
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,845
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2918
Yerinde,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3045
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,1652
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3081
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3139
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,949
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Nazilli,3022
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1206
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2741
Yikamaci,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,2894
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2157
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,1322
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Kepez,3143
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Efeler,3160
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3816
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Nazilli,2550
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,1368
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,1256
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3669
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,751
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3380
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1819
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2258
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,3665
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Cankaya,2992
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,2825
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,1828
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,2255
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2516
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,1699
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3656
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,2579
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2887
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2455
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,696
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,605
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Seyhan,3856
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Kecioren,2400
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,992
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,2737
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3358
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,614
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,2104
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,770
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1979
Yerinde,10,"Hayir, standart yeterli",3,Adana,Cukurova,1002
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2768
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,1907
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,3098
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Kecioren,1721
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1445
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Kepez,3864
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,3443
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Cankaya,880
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,717
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,1544
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,1284
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,1753
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3676
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,1285
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,3409
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,2751
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2362
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2116
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,3354
Yerinde,40,"Hayir, standart yeterli",3,Adana,Cukurova,3645
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,2969
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,1990
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3754
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,2677
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2586
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,3797
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3853
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2464
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,747
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Efeler,3065
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,1480
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Muratpasa,871
Yerinde,10,"Hayir, standart yeterli",2,Adana,Cukurova,3156
Yikamaci,10,"Hayir, standart yeterli",4,Ankara,Cankaya,1188
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1115
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,3620
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,1065
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Muratpasa,993
Yikamaci,30,"Hayir, standart yeterli",4,Adana,Cukurova,3759
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,2481
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Cankaya,1962
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2030
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,2852
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Cankaya,997
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1286
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,1048
Yikamaci,30,"Hayir, standart yeterli",2,Aydin,Efeler,3238
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3012
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1305
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,716
Yerinde,20,"Hayir, standart yeterli",3,Ankara,Cankaya,2719
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2564
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,3741
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,2470
Yerinde,20,"Hayir, standart yeterli",3,Istanbul,Besiktas,3098
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,1596
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,2149
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2497
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,2754
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,2467
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,1446
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,2706
Yikamaci,10,"Hayir, standart yeterli",2,Adana,Cukurova,2263
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Kepez,1523
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3181
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3248
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Nazilli,1469
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Kadikoy,643
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3669
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3157
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Kecioren,1817
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,3211
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2411
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3882
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,2834
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2130
Yikamaci,40,"Hayir, standart yeterli",2,Adana,Seyhan,1373
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,2002
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3524
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Seyhan,965
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,3005
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,3409
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Kepez,2723
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,2385
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,1824
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,3102
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2342
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,2279
Yikamaci,20,"Hayir, standart yeterli",1,Aydin,Efeler,856
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,3044
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,1025
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,1219
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1929
Yerinde,10,"Hayir, standart yeterli",3,Aydin,Nazilli,728
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,2233
Yerinde,30,"Hayir, standart yeterli",4,Ankara,Cankaya,1053
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,1070
Yerinde,40,"Hayir, standart yeterli",2,Adana,Cukurova,1855
Yerinde,10,"Hayir, standart yeterli",3,Istanbul,Kadikoy,2694
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,850
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Muratpasa,1214
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2108
Yikamaci,30,"Hayir, standart yeterli",4,Ankara,Kecioren,3454
Yikamaci,30,"Hayir, standart yeterli",3,Antalya,Kepez,3685
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,2814
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,3350
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,1039
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,2978
Yerinde,40,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3537
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Muratpasa,3894
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Besiktas,884
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3784
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Nazilli,1296
Yerinde,30,"Hayir, standart yeterli",4,Ankara,Cankaya,2653
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1442
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,671
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,796
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,1362
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Nazilli,1478
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,1848
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,1432
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,1279
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,1125
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Kepez,1519
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,1281
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Cankaya,2104
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,1214
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3157
Yerinde,10,"Hayir, standart yeterli",4,Adana,Cukurova,2136
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3822
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Seyhan,2882
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3226
Yerinde,40,"Hayir, standart yeterli",4,Antalya,Kepez,2711
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Kadikoy,684
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,2028
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,3222
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Efeler,1260
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,2508
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Seyhan,3019
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Cukurova,3382
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,1724
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,1091
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2241
Yikamaci,10,"Hayir, standart yeterli",1,Aydin,Efeler,1993
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,1985
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,1497
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Kepez,2907
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Kepez,879
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Seyhan,919
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,2033
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,3158
Yerinde,10,"Hayir, standart yeterli",1,Aydin,Nazilli,1291
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,3709
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3353
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,2805
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,756
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3389
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,1685
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Kepez,1053
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,1200
Yerinde,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,1575
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Cukurova,2973
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2135
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3305
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,3524
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,3065
Yikamaci,40,"Hayir, standart yeterli",4,Antalya,Kepez,1487
