yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3395
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5310
Yerinde,35,"Hayir, standart yeterli",4,Antalya,Kepez,3421
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2784
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5730
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5184
Yikamaci,50,"Hayir, standart yeterli",2,Aydin,Efeler,3415
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3536
Yikamaci,40,"Hayir, standart yeterli",3,Aydin,Efeler,3336
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5090
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Nazilli,2834
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3554
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3244
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2848
Yerinde,45,"Hayir, standart yeterli",1,Antalya,Muratpasa,3236
Yikamaci,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5194
Yikamaci,45,"Hayir, standart yeterli",4,Ankara,Kecioren,4383
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4232
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4000
Yerinde,50,"Hayir, standart yeterli",2,Aydin,Efeler,3169
Yikamaci,15,"Hayir, standart yeterli",1,Adana,Seyhan,2469
Yerinde,25,"Hayir, standart yeterli",4,Antalya,Kepez,3211
Yerinde,15,"Hayir, standart yeterli",2,Adana,Cukurova,2195
Yerinde,25,"Hayir, standart yeterli",1,Antalya,Muratpasa,2811
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4685
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3199
Yerinde,20,"Hayir, standart yeterli",2,Adana,Cukurova,2407
Yerinde,10,"Hayir, standart yeterli",2,Adana,Cukurova,2141
Yikamaci,35,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5104
Yerinde,45,"Hayir, standart yeterli",4,Aydin,Nazilli,3448
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4218
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2695
Yerinde,45,"Hayir, standart yeterli",2,Adana,Seyhan,2896
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4653
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,4119
Yikamaci,45,"Hayir, standart yeterli",2,Antalya,Muratpasa,3608
Yerinde,35,"Hayir, standart yeterli",4,Adana,Seyhan,2974
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4684
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3317
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2702
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3250
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3516
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Efeler,2641
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4559
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Seyhan,3007
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Kepez,3447
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5110
Yikamaci,25,"Hayir, standart yeterli",4,Ankara,Cankaya,4050
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3884
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3940
Yikamaci,15,"Hayir, standart yeterli",2,Ankara,Kecioren,3610
Yerinde,10,"Hayir, standart yeterli",2,Adana,Cukurova,2174
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3450
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,4319
Yerinde,30,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2840
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4917
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3893
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Kecioren,2928
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Besiktas,4692
Yikamaci,30,"Hayir, standart yeterli",2,Istanbul,Besiktas,4902
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Cankaya,3967
Yerinde,20,"Hayir, standart yeterli",3,Adana,Seyhan,2401
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,5336
Yikamaci,15,"Hayir, standart yeterli",4,Ankara,Kecioren,3870
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Kepez,3236
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3653
Yikamaci,25,"Hayir, standart yeterli",4,Aydin,Nazilli,3252
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3538
Yikamaci,50,"Hayir, standart yeterli",2,Aydin,Nazilli,3538
Yikamaci,50,"Hayir, standart yeterli",3,Adana,Seyhan,3452
Yerinde,15,"Hayir, standart yeterli",1,Adana,Seyhan,2071
Yerinde,25,"Hayir, standart yeterli",1,Antalya,Muratpasa,2839
Yerinde,45,"Hayir, standart yeterli",4,Aydin,Efeler,3435
Yerinde,20,"Hayir, standart yeterli",2,Antalya,Muratpasa,2761
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Cankaya,3578
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2545
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3397
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3188
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Muratpasa,3318
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5687
Yerinde,45,"Hayir, standart yeterli",3,Ankara,Kecioren,4098
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3045
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2885
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4839
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3386
Yikamaci,20,"Hayir, standart yeterli",1,Adana,Cukurova,2489
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Adana,Seyhan,3100
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Kecioren,3968
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,3304
Yikamaci,15,"Hayir, standart yeterli",4,Antalya,Muratpasa,3252
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,3004
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Kepez,3256
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4445
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Ankara,Kecioren,3580
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2966
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,5105
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Kepez,3541
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,2923
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,2972
Yikamaci,45,"Hayir, standart yeterli",1,Antalya,Kepez,3551
Yikamaci,35,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4807
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,3212
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3448
Yikamaci,50,"Hayir, standart yeterli",2,Antalya,Muratpasa,3840
Yerinde,30,"Hayir, standart yeterli",3,Antalya,Muratpasa,3108
Yerinde,25,"Hayir, standart yeterli",3,Adana,Cukurova,2509
Yerinde,25,"Hayir, standart yeterli",2,Ankara,Kecioren,3354
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3874
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5416
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3079
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3153
Yerinde,30,"Hayir, standart yeterli",1,Istanbul,Besiktas,4355
Yikamaci,35,"Hayir, standart yeterli",3,Ankara,Kecioren,4070
Yerinde,10,"Hayir, standart yeterli",4,Aydin,Efeler,2600
Yikamaci,50,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5402
Yerinde,30,"Hayir, standart yeterli",4,Ankara,Kecioren,3812
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,4032
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Kecioren,3827
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3636
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3005
Yikamaci,15,"Hayir, standart yeterli",1,Istanbul,Besiktas,4352
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3286
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2904
Yikamaci,50,"Hayir, standart yeterli",4,Adana,Seyhan,3583
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3793
Yikamaci,45,"Hayir, standart yeterli",3,Antalya,Muratpasa,3796
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Cankaya,3883
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,2478
Yerinde,15,"Hayir, standart yeterli",1,Aydin,Nazilli,2256
Yikamaci,50,"Hayir, standart yeterli",4,Antalya,Kepez,3994
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3350
Yerinde,10,"Hayir, standart yeterli",1,Aydin,Nazilli,2224
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3443
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,2574
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4724
Yerinde,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,2877
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Nazilli,3013
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4979
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2541
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3764
Yerinde,15,"Hayir, standart yeterli",1,Istanbul,Besiktas,4031
Yikamaci,20,"Hayir, standart yeterli",4,Ankara,Kecioren,3981
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3521
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4360
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4975
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Kecioren,4081
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3428
Yerinde,30,"Hayir, standart yeterli",1,Adana,Seyhan,2490
Yikamaci,35,"Hayir, standart yeterli",4,Antalya,Muratpasa,3702
Yikamaci,15,"Hayir, standart yeterli",2,Ankara,Cankaya,3603
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3570
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3391
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4668
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,4211
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4287
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Cankaya,3212
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,5170
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,4216
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3602
Yikamaci,25,"Hayir, standart yeterli",2,Adana,Cukurova,2717
Yikamaci,20,"Hayir, standart yeterli",3,Ankara,Kecioren,3808
Yerinde,35,"Hayir, standart yeterli",2,Ankara,Cankaya,3664
Yikamaci,45,"Hayir, standart yeterli",1,Aydin,Efeler,3289
Yerinde,25,"Hayir, standart yeterli",2,Ankara,Kecioren,3372
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3478
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2983
Yerinde,40,"Hayir, standart yeterli",2,Ankara,Kecioren,3765
Yikamaci,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,5059
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3407
Yerinde,45,"Hayir, standart yeterli",2,Aydin,Efeler,3143
Yerinde,35,"Hayir, standart yeterli",1,Ankara,Kecioren,3456
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Efeler,2443
Yikamaci,40,"Hayir, standart yeterli",1,Aydin,Efeler,3058
Yikamaci,35,"Hayir, standart yeterli",3,Adana,Seyhan,3169
Yikamaci,35,"Hayir, standart yeterli",1,Aydin,Nazilli,2984
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2676
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3169
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Kecioren,3294
Yerinde,30,"Hayir, standart yeterli",2,Ankara,Cankaya,3497
Yikamaci,30,"Hayir, standart yeterli",3,Aydin,Efeler,3167
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4115
Yerinde,50,"Hayir, standart yeterli",3,Antalya,Kepez,3522
Yerinde,40,"Hayir, standart yeterli",3,Aydin,Nazilli,3184
Yerinde,15,"Hayir, standart yeterli",4,Ankara,Cankaya,3476
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2507
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4515
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3206
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3681
Yerinde,35,"Hayir, standart yeterli",3,Aydin,Efeler,2941
Yikamaci,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3485
Yerinde,20,"Hayir, standart yeterli",1,Ankara,Kecioren,3277
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,4782
Yerinde,30,"Hayir, standart yeterli",2,Adana,Cukurova,2626
Yerinde,40,"Hayir, standart yeterli",2,Istanbul,Besiktas,4698
Yerinde,45,"Hayir, standart yeterli",1,Ankara,Kecioren,3784
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,2922
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Cukurova,3013
Yikamaci,40,"Hayir, standart yeterli",2,Aydin,Efeler,3323
Yerinde,45,"Hayir, standart yeterli",4,Ankara,Cankaya,4171
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3923
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3010
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,2910
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3153
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3109
Yerinde,30,"Hayir, standart yeterli",4,Antalya,Muratpasa,3357
Yerinde,20,"Hayir, standart yeterli",4,Aydin,Nazilli,2845
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,2960
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3309
Yikamaci,25,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4886
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Seyhan,2972
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2646
Yerinde,50,"Hayir, standart yeterli",3,Aydin,Efeler,3240
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4026
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4558
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Nazilli,2717
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4418
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3600
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3365
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3886
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3286
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3494
Yerinde,35,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4894
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3832
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3153
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Ankara,Cankaya,4174
Yerinde,35,"Hayir, standart yeterli",4,Ankara,Cankaya,3889
Yerinde,45,"Hayir, standart yeterli",3,Antalya,Muratpasa,3507
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,3924
Yerinde,10,"Hayir, standart yeterli",1,Adana,Seyhan,1983
Yikamaci,20,"Hayir, standart yeterli",4,Aydin,Nazilli,3084
Yerinde,25,"Hayir, standart yeterli",3,Aydin,Nazilli,2787
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3647
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,4006
Yerinde,35,"Hayir, standart yeterli",1,Ankara,Kecioren,3491
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4437
Yikamaci,50,"Hayir, standart yeterli",3,Ankara,Cankaya,4398
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3317
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3490
Yerinde,45,"Hayir, standart yeterli",3,Aydin,Nazilli,3259
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Cukurova,2888
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3039
Yerinde,15,"Hayir, standart yeterli",2,Adana,Cukurova,2154
Yikamaci,35,"Hayir, standart yeterli",2,Istanbul,Kadikoy,5050
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4990
Yikamaci,10,"Hayir, standart yeterli",4,Aydin,Efeler,2875
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,5008
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2976
Yikamaci,10,"Hayir, standart yeterli",3,Adana,Seyhan,2512
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3605
Yerinde,50,"Hayir, standart yeterli",3,Aydin,Efeler,3386
Yikamaci,35,"Hayir, standart yeterli",4,Istanbul,Besiktas,5200
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2945
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,3365
Yerinde,25,"Hayir, standart yeterli",4,Ankara,Kecioren,3743
Yikamaci,50,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5587
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Besiktas,4081
Yikamaci,20,"Hayir, standart yeterli",3,Antalya,Muratpasa,3234
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2960
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Seyhan,2822
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3654
Yerinde,25,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4326
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Muratpasa,3357
Yikamaci,15,"Hayir, standart yeterli",2,Aydin,Efeler,2722
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Kecioren,3875
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4740
Yikamaci,50,"Hayir, standart yeterli",3,Adana,Seyhan,3379
Yikamaci,50,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,4395
Yerinde,30,"Hayir, standart yeterli",3,Istanbul,Besiktas,4737
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5575
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2498
Yerinde,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4978
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2937
Yikamaci,50,"Hayir, standart yeterli",4,Adana,Cukurova,3458
Yerinde,45,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5030
Yerinde,40,"Hayir, standart yeterli",3,Adana,Seyhan,2828
Yikamaci,50,"Hayir, standart yeterli",3,Adana,Seyhan,3414
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Cankaya,2927
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4929
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4795
Yikamaci,15,"Hayir, standart yeterli",1,Antalya,Muratpasa,2800
Yerinde,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2609
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3193
Yikamaci,15,"Hayir, standart yeterli",2,Ankara,Cankaya,3526
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3348
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2665
Yerinde,15,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4096
Yerinde,35,"Hayir, standart yeterli",4,Adana,Seyhan,2994
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4693
Yikamaci,10,"Hayir, standart yeterli",4,Antalya,Kepez,3252
Yikamaci,30,"Evet, cikmasi gereken lekeler var",2,Ankara,Cankaya,4069
Yerinde,25,"Hayir, standart yeterli",2,Adana,Cukurova,2358
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3053
Yikamaci,50,"Hayir, standart yeterli",2,Adana,Seyhan,3237
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Aydin,Nazilli,3107
Yikamaci,45,"Hayir, standart yeterli",1,Istanbul,Kadikoy,5002
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Kepez,2915
Yikamaci,15,"Hayir, standart yeterli",1,Adana,Cukurova,2391
Yikamaci,25,"Hayir, standart yeterli",3,Antalya,Kepez,3381
Yerinde,15,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,2903
Yikamaci,25,"Hayir, standart yeterli",4,Ankara,Cankaya,4040
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3056
Yerinde,35,"Hayir, standart yeterli",4,Ankara,Kecioren,3930
Yikamaci,25,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5076
Yerinde,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,4370
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3259
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2649
Yerinde,20,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3471
Yikamaci,50,"Hayir, standart yeterli",2,Aydin,Nazilli,3386
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3958
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3534
Yerinde,15,"Hayir, standart yeterli",3,Adana,Seyhan,2402
Yikamaci,20,"Hayir, standart yeterli",3,Adana,Seyhan,2808
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,4142
Yerinde,10,"Hayir, standart yeterli",2,Adana,Seyhan,2167
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3578
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5187
Yikamaci,15,"Hayir, standart yeterli",2,Antalya,Kepez,3140
Yerinde,15,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,2970
Yikamaci,20,"Hayir, standart yeterli",4,Adana,Seyhan,2973
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3877
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3836
Yikamaci,25,"Hayir, standart yeterli",4,Istanbul,Kadikoy,4964
Yerinde,35,"Hayir, standart yeterli",1,Antalya,Muratpasa,3002
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Cukurova,3242
Yikamaci,20,"Hayir, standart yeterli",3,Aydin,Efeler,2971
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4536
Yikamaci,25,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4805
Yikamaci,40,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,5205
Yikamaci,35,"Hayir, standart yeterli",4,Aydin,Nazilli,3482
Yerinde,40,"Hayir, standart yeterli",1,Antalya,Muratpasa,3190
Yerinde,35,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3247
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3608
Yikamaci,35,"Hayir, standart yeterli",2,Antalya,Muratpasa,3403
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,4990
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4145
Yerinde,45,"Hayir, standart yeterli",2,Adana,Seyhan,2820
Yikamaci,25,"Hayir, standart yeterli",1,Istanbul,Besiktas,4683
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4958
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4592
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3408
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4218
Yikamaci,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5142
Yikamaci,40,"Hayir, standart yeterli",4,Ankara,Cankaya,4313
Yikamaci,35,"Hayir, standart yeterli",3,Ankara,Kecioren,4074
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,3039
Yikamaci,15,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5198
Yikamaci,30,"Hayir, standart yeterli",1,Ankara,Cankaya,3782
Yerinde,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3943
Yerinde,35,"Hayir, standart yeterli",4,Adana,Seyhan,3001
