yikama_yeri,metrekare,leke_durumu,parca_sayisi,il,ilce,fiyat
Yerinde,40,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5104
Yerinde,25,"Hayir, standart yeterli",2,Adana,Cukurova,2350
Yerinde,50,"Hayir, standart yeterli",3,Antalya,Kepez,3573
Yikamaci,20,"Hayir, standart yeterli",1,Ankara,Kecioren,3511
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Istanbul,Besiktas,5364
Yerinde,30,"Hayir, standart yeterli",1,Adana,Seyhan,2427
Yikamaci,40,"Hayir, standart yeterli",1,Ankara,Mamak,3957
Yerinde,40,"Hayir, standart yeterli",1,Ankara,Cankaya,3538
Yikamaci,15,"Hayir, standart yeterli",1,Adana,Cukurova,2472
Yerinde,30,"Hayir, standart yeterli",2,Aydin,Soke,2659
Yikamaci,50,"Hayir, standart yeterli",1,Aydin,Soke,3226
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4977
Yerinde,10,"Hayir, standart yeterli",4,Ankara,Cankaya,3476
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Kepez,3272
Yikamaci,15,"Hayir, standart yeterli",3,Aydin,Efeler,2999
Yerinde,50,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5105
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3277
Yikamaci,25,"Hayir, standart yeterli",4,Ankara,Cankaya,4148
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Adana,Yuregir,3636
Yikamaci,50,"Hayir, standart yeterli",2,Antalya,Konyaalti,3796
Yerinde,20,"Hayir, standart yeterli",4,Adana,Yuregir,2612
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Istanbul,Besiktas,4681
Yerinde,35,"Hayir, standart yeterli",1,Istanbul,Besiktas,4461
Yerinde,20,"Hayir, standart yeterli",4,Adana,Seyhan,2586
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,3397
Yerinde,35,"Hayir, standart yeterli",3,Ankara,Mamak,3776
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,5288
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,3392
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Yuregir,2597
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Adana,Seyhan,2951
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4619
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3720
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Yuregir,3256
Yikamaci,15,"Hayir, standart yeterli",1,Adana,Cukurova,2348
Yikamaci,35,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4786
Yikamaci,40,"Hayir, standart yeterli",1,Adana,Yuregir,2966
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2670
Yerinde,20,"Hayir, standart yeterli",2,Adana,Yuregir,2370
Yikamaci,10,"Hayir, standart yeterli",2,Istanbul,Besiktas,4457
Yerinde,45,"Hayir, standart yeterli",3,Istanbul,Besiktas,5047
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3850
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Efeler,2594
Yikamaci,20,"Hayir, standart yeterli",4,Istanbul,Sisli,5041
Yikamaci,20,"Hayir, standart yeterli",4,Antalya,Konyaalti,3514
Yikamaci,50,"Hayir, standart yeterli",1,Istanbul,Sisli,5184
Yikamaci,25,"Hayir, standart yeterli",3,Antalya,Kepez,3306
Yikamaci,25,"Hayir, standart yeterli",1,Adana,Seyhan,2525
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Soke,2613
Yerinde,40,"Hayir, standart yeterli",4,Ankara,Cankaya,3952
Yerinde,35,"Hayir, standart yeterli",1,Ankara,Cankaya,3563
Yikamaci,40,"Hayir, standart yeterli",2,Antalya,Konyaalti,3529
Yikamaci,35,"Hayir, standart yeterli",3,Istanbul,Besiktas,5013
Yikamaci,20,"Evet, cikmasi gereken lekeler var",1,Istanbul,Besiktas,4782
Yerinde,35,"Hayir, standart yeterli",1,Adana,Seyhan,2463
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Efeler,2653
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3552
Yerinde,45,"Hayir, standart yeterli",4,Antalya,Konyaalti,3593
Yikamaci,35,"Hayir, standart yeterli",3,Ankara,Mamak,4140
Yikamaci,50,"Hayir, standart yeterli",4,Istanbul,Sisli,5490
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Mamak,4566
Yikamaci,20,"Hayir, standart yeterli",2,Antalya,Kepez,3144
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Muratpasa,3422
Yikamaci,10,"Hayir, standart yeterli",3,Antalya,Kepez,3122
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3431
Yerinde,50,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,4178
Yerinde,40,"Hayir, standart yeterli",3,Antalya,Kepez,3315
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3658
Yerinde,45,"Hayir, standart yeterli",3,Adana,Cukurova,3076
Yerinde,25,"Hayir, standart yeterli",2,Istanbul,Besiktas,4550
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3900
Yikamaci,20,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4439
Yikamaci,45,"Hayir, standart yeterli",3,Adana,Yuregir,3259
Yerinde,30,"Evet, cikmasi gereken lekeler var",1,Aydin,Nazilli,2816
Yikamaci,45,"Hayir, standart yeterli",3,Ankara,Mamak,4288
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Cankaya,3258
Yikamaci,15,"Hayir, standart yeterli",2,Antalya,Konyaalti,3099
Yerinde,25,"Hayir, standart yeterli",2,Adana,Seyhan,2379
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3356
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Mamak,3332
Yerinde,35,"Hayir, standart yeterli",2,Aydin,Nazilli,2823
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3536
Yikamaci,50,"Hayir, standart yeterli",2,Ankara,Cankaya,4310
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,2978
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3446
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,3416
Yikamaci,15,"Hayir, standart yeterli",2,Antalya,Kepez,3107
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3674
Yerinde,10,"Hayir, standart yeterli",2,Ankara,Cankaya,3121
Yerinde,25,"Hayir, standart yeterli",4,Istanbul,Sisli,4675
Yikamaci,10,"Hayir, standart yeterli",3,Aydin,Efeler,2781
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Istanbul,Sisli,4941
Yikamaci,10,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,2887
Yerinde,35,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3450
Yikamaci,45,"Hayir, standart yeterli",1,Ankara,Mamak,3978
Yerinde,50,"Evet, cikmasi gereken lekeler var",3,Ankara,Mamak,4278
Yerinde,10,"Evet, cikmasi gereken lekeler var",1,Adana,Cukurova,2266
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,3652
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,4200
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2690
Yerinde,20,"Evet, cikmasi gereken lekeler var",2,Ankara,Kecioren,3666
Yerinde,40,"Hayir, standart yeterli",2,Adana,Seyhan,2674
Yerinde,30,"Hayir, standart yeterli",3,Adana,Cukurova,2760
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Ankara,Mamak,3451
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4315
Yikamaci,50,"Hayir, standart yeterli",1,Antalya,Muratpasa,3688
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Muratpasa,3285
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2826
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Aydin,Soke,3565
Yerinde,30,"Hayir, standart yeterli",3,Aydin,Efeler,2923
Yerinde,30,"Hayir, standart yeterli",1,Aydin,Soke,2661
Yikamaci,10,"Hayir, standart yeterli",1,Adana,Cukurova,2379
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3071
Yikamaci,35,"Hayir, standart yeterli",1,Antalya,Konyaalti,3280
Yikamaci,25,"Hayir, standart yeterli",3,Aydin,Nazilli,3175
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,2947
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3493
Yerinde,20,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,2916
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,5040
Yerinde,45,"Hayir, standart yeterli",4,Antalya,Muratpasa,3662
Yikamaci,45,"Hayir, standart yeterli",3,Istanbul,Sisli,5333
Yerinde,25,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2984
Yerinde,40,"Hayir, standart yeterli",3,Ankara,Cankaya,3927
Yerinde,45,"Hayir, standart yeterli",4,Istanbul,Kadikoy,5058
Yerinde,45,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4993
Yikamaci,25,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4948
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Muratpasa,3294
Yerinde,25,"Hayir, standart yeterli",3,Istanbul,Besiktas,4671
Yikamaci,25,"Hayir, standart yeterli",3,Antalya,Kepez,3378
Yikamaci,35,"Hayir, standart yeterli",2,Istanbul,Sisli,4864
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Sisli,4316
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Adana,Cukurova,3241
Yerinde,50,"Hayir, standart yeterli",4,Istanbul,Sisli,5258
Yerinde,20,"Hayir, standart yeterli",1,Istanbul,Besiktas,4196
Yerinde,50,"Hayir, standart yeterli",2,Antalya,Kepez,3367
Yikamaci,45,"Hayir, standart yeterli",1,Istanbul,Sisli,5092
Yikamaci,50,"Hayir, standart yeterli",1,Antalya,Konyaalti,3528
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,4207
Yikamaci,20,"Hayir, standart yeterli",1,Antalya,Muratpasa,3040
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Seyhan,2972
Yikamaci,25,"Hayir, standart yeterli",3,Ankara,Cankaya,3930
Yerinde,10,"Hayir, standart yeterli",1,Ankara,Cankaya,3065
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3058
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3253
Yerinde,45,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3389
Yerinde,20,"Hayir, standart yeterli",4,Antalya,Muratpasa,3088
Yerinde,30,"Hayir, standart yeterli",1,Adana,Yuregir,2473
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3796
Yerinde,10,"Hayir, standart yeterli",1,Istanbul,Sisli,3942
Yikamaci,50,"Hayir, standart yeterli",2,Adana,Yuregir,3235
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,4841
Yerinde,35,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,2908
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3834
Yikamaci,30,"Hayir, standart yeterli",1,Antalya,Muratpasa,3253
Yikamaci,10,"Hayir, standart yeterli",1,Istanbul,Sisli,4389
Yikamaci,35,"Hayir, standart yeterli",4,Adana,Cukurova,3290
Yerinde,35,"Hayir, standart yeterli",2,Ankara,Mamak,3554
Yikamaci,30,"Hayir, standart yeterli",1,Adana,Seyhan,2779
Yerinde,15,"Hayir, standart yeterli",3,Aydin,Nazilli,2546
Yerinde,50,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4990
Yerinde,10,"Hayir, standart yeterli",1,Antalya,Kepez,2566
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Sisli,4696
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Konyaalti,3098
Yerinde,50,"Hayir, standart yeterli",4,Adana,Yuregir,3196
Yerinde,35,"Hayir, standart yeterli",2,Antalya,Muratpasa,3224
Yikamaci,25,"Hayir, standart yeterli",3,Antalya,Muratpasa,3436
Yikamaci,35,"Hayir, standart yeterli",4,Istanbul,Sisli,5188
Yikamaci,15,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4425
Yerinde,45,"Hayir, standart yeterli",4,Istanbul,Sisli,5062
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Seyhan,2664
Yikamaci,35,"Hayir, standart yeterli",4,Adana,Seyhan,3281
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,5265
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Sisli,4990
Yikamaci,50,"Hayir, standart yeterli",2,Aydin,Soke,3352
Yikamaci,10,"Hayir, standart yeterli",3,Istanbul,Sisli,4527
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5459
Yerinde,30,"Hayir, standart yeterli",4,Istanbul,Sisli,4863
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Kecioren,3585
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Aydin,Efeler,2689
Yerinde,10,"Hayir, standart yeterli",2,Adana,Seyhan,2231
Yikamaci,10,"Hayir, standart yeterli",1,Ankara,Cankaya,3333
Yerinde,35,"Hayir, standart yeterli",1,Aydin,Soke,2732
Yerinde,20,"Hayir, standart yeterli",3,Aydin,Soke,2745
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5286
Yikamaci,30,"Hayir, standart yeterli",2,Ankara,Kecioren,3905
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,4076
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Istanbul,Sisli,5817
Yerinde,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Muratpasa,3080
Yikamaci,20,"Evet, cikmasi gereken lekeler var",4,Adana,Cukurova,3293
Yerinde,20,"Hayir, standart yeterli",3,Antalya,Konyaalti,2934
Yerinde,40,"Hayir, standart yeterli",3,Adana,Cukurova,2998
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,5044
Yerinde,40,"Hayir, standart yeterli",3,Istanbul,Kadikoy,4876
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Yuregir,2852
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3439
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3512
Yikamaci,30,"Hayir, standart yeterli",2,Adana,Seyhan,2799
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Kepez,3344
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Konyaalti,3862
Yikamaci,15,"Hayir, standart yeterli",1,Adana,Yuregir,2491
Yikamaci,35,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,3607
Yerinde,40,"Evet, cikmasi gereken lekeler var",2,Adana,Yuregir,3091
Yikamaci,15,"Hayir, standart yeterli",3,Ankara,Cankaya,3800
Yikamaci,50,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,3489
Yerinde,50,"Hayir, standart yeterli",3,Antalya,Konyaalti,3503
Yikamaci,30,"Hayir, standart yeterli",1,Istanbul,Kadikoy,4654
Yerinde,45,"Evet, cikmasi gereken lekeler var",1,Istanbul,Kadikoy,4905
Yikamaci,10,"Hayir, standart yeterli",4,Adana,Seyhan,2749
Yikamaci,45,"Hayir, standart yeterli",2,Aydin,Soke,3318
Yerinde,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4190
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Aydin,Soke,3608
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Ankara,Cankaya,4404
Yikamaci,40,"Hayir, standart yeterli",2,Ankara,Mamak,4071
Yikamaci,50,"Hayir, standart yeterli",1,Aydin,Efeler,3321
Yerinde,35,"Hayir, standart yeterli",3,Aydin,Soke,3043
Yerinde,15,"Hayir, standart yeterli",4,Aydin,Soke,2769
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3415
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,3518
Yerinde,15,"Hayir, standart yeterli",3,Antalya,Konyaalti,2817
Yikamaci,45,"Hayir, standart yeterli",4,Aydin,Soke,3664
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,5535
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4895
Yikamaci,40,"Hayir, standart yeterli",1,Istanbul,Besiktas,4869
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,4001
Yikamaci,15,"Hayir, standart yeterli",3,Adana,Cukurova,2680
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,2929
Yerinde,45,"Hayir, standart yeterli",1,Istanbul,Besiktas,4743
Yikamaci,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4945
Yikamaci,50,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,4244
Yikamaci,45,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3804
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,2882
Yerinde,50,"Hayir, standart yeterli",3,Ankara,Kecioren,4138
Yikamaci,45,"Hayir, standart yeterli",1,Antalya,Kepez,3480
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,4226
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Adana,Seyhan,2999
Yikamaci,35,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3831
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Aydin,Soke,3417
Yikamaci,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,2852
Yikamaci,15,"Hayir, standart yeterli",3,Istanbul,Sisli,4782
Yerinde,50,"Hayir, standart yeterli",2,Aydin,Soke,3084
Yikamaci,25,"Hayir, standart yeterli",2,Adana,Seyhan,2737
Yerinde,50,"Hayir, standart yeterli",3,Aydin,Nazilli,3241
Yikamaci,40,"Hayir, standart yeterli",3,Antalya,Konyaalti,3693
Yerinde,30,"Hayir, standart yeterli",4,Adana,Seyhan,2856
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5147
Yerinde,15,"Hayir, standart yeterli",1,Adana,Cukurova,2110
Yikamaci,35,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3778
Yikamaci,45,"Hayir, standart yeterli",4,Antalya,Muratpasa,3948
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Ankara,Kecioren,3959
Yikamaci,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Soke,3108
Yikamaci,40,"Hayir, standart yeterli",3,Adana,Seyhan,3236
Yerinde,10,"Hayir, standart yeterli",3,Ankara,Cankaya,3397
Yikamaci,20,"Hayir, standart yeterli",2,Ankara,Cankaya,3637
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,4063
Yikamaci,30,"Evet, cikmasi gereken lekeler var",4,Ankara,Kecioren,4461
Yerinde,40,"Evet, cikmasi gereken lekeler var",4,Aydin,Nazilli,3467
Yerinde,10,"Evet, cikmasi gereken lekeler var",2,Istanbul,Sisli,4363
Yerinde,30,"Hayir, standart yeterli",1,Antalya,Kepez,2833
Yerinde,45,"Hayir, standart yeterli",3,Istanbul,Kadikoy,5011
Yikamaci,50,"Hayir, standart yeterli",1,Aydin,Soke,3301
Yerinde,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4290
Yerinde,45,"Hayir, standart yeterli",1,Istanbul,Sisli,4666
Yerinde,50,"Hayir, standart yeterli",4,Ankara,Kecioren,4324
Yikamaci,20,"Evet, cikmasi gereken lekeler var",2,Antalya,Konyaalti,3302
Yikamaci,20,"Hayir, standart yeterli",2,Istanbul,Besiktas,4646
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Antalya,Kepez,3741
Yerinde,15,"Hayir, standart yeterli",3,Ankara,Cankaya,3359
Yikamaci,25,"Evet, cikmasi gereken lekeler var",2,Adana,Cukurova,2968
Yerinde,40,"Hayir, standart yeterli",2,Antalya,Kepez,3215
Yikamaci,10,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3145
Yikamaci,35,"Hayir, standart yeterli",4,Ankara,Kecioren,4265
Yikamaci,30,"Evet, cikmasi gereken lekeler var",3,Antalya,Kepez,3743
Yerinde,40,"Hayir, standart yeterli",1,Istanbul,Sisli,4698
Yerinde,40,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5136
Yikamaci,30,"Hayir, standart yeterli",4,Istanbul,Sisli,5204
Yikamaci,10,"Hayir, standart yeterli",3,Ankara,Mamak,3546
Yerinde,30,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,3656
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,3643
Yerinde,50,"Hayir, standart yeterli",4,Aydin,Soke,3427
Yerinde,10,"Hayir, standart yeterli",2,Aydin,Nazilli,2348
Yerinde,45,"Evet, cikmasi gereken lekeler var",3,Istanbul,Sisli,5205
Yikamaci,35,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3304
Yikamaci,40,"Evet, cikmasi gereken lekeler var",3,Antalya,Muratpasa,3947
Yerinde,50,"Evet, cikmasi gereken lekeler var",1,Aydin,Soke,3296
Yikamaci,20,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,5093
Yikamaci,35,"Hayir, standart yeterli",3,Istanbul,Sisli,5200
Yerinde,20,"Hayir, standart yeterli",2,Aydin,Soke,2571
Yikamaci,45,"Hayir, standart yeterli",1,Istanbul,Besiktas,5070
Yikamaci,45,"Evet, cikmasi gereken lekeler var",2,Antalya,Kepez,3928
Yikamaci,45,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3751
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Ankara,Mamak,3917
Yerinde,35,"Hayir, standart yeterli",4,Ankara,Mamak,3920
Yikamaci,45,"Evet, cikmasi gereken lekeler var",1,Aydin,Efeler,3407
Yikamaci,50,"Hayir, standart yeterli",1,Adana,Cukurova,3139
Yerinde,30,"Hayir, standart yeterli",4,Ankara,Cankaya,3797
Yerinde,30,"Hayir, standart yeterli",1,Ankara,Kecioren,3322
Yerinde,50,"Hayir, standart yeterli",2,Adana,Seyhan,2939
Yerinde,30,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4978
Yerinde,15,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4578
Yikamaci,15,"Evet, cikmasi gereken lekeler var",3,Adana,Yuregir,2927
Yerinde,30,"Hayir, standart yeterli",4,Aydin,Nazilli,2987
Yikamaci,40,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5698
Yikamaci,45,"Hayir, standart yeterli",4,Antalya,Muratpasa,4036
Yerinde,45,"Hayir, standart yeterli",1,Adana,Seyhan,2625
Yikamaci,40,"Hayir, standart yeterli",4,Istanbul,Besiktas,5433
Yikamaci,30,"Hayir, standart yeterli",3,Adana,Yuregir,2967
Yerinde,40,"Hayir, standart yeterli",1,Aydin,Nazilli,2849
Yikamaci,15,"Hayir, standart yeterli",4,Antalya,Konyaalti,3299
Yerinde,15,"Evet, cikmasi gereken lekeler var",1,Adana,Yuregir,2393
Yerinde,45,"Hayir, standart yeterli",3,Aydin,Efeler,3279
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Mamak,3953
Yikamaci,15,"Hayir, standart yeterli",4,Aydin,Nazilli,3025
Yikamaci,45,"Hayir, standart yeterli",4,Ankara,Cankaya,4380
Yerinde,35,"Hayir, standart yeterli",2,Aydin,Nazilli,2917
Yikamaci,10,"Hayir, standart yeterli",2,Aydin,Efeler,2635
Yerinde,10,"Evet, cikmasi gereken lekeler var",4,Aydin,Efeler,2887
Yikamaci,50,"Hayir, standart yeterli",3,Adana,Cukurova,3461
Yikamaci,15,"Hayir, standart yeterli",2,Istanbul,Besiktas,4604
Yikamaci,45,"Hayir, standart yeterli",1,Istanbul,Sisli,4995
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Istanbul,Kadikoy,4730
Yikamaci,50,"Evet, cikmasi gereken lekeler var",3,Aydin,Nazilli,3799
Yikamaci,40,"Evet, cikmasi gereken lekeler var",2,Aydin,Efeler,3571
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Istanbul,Besiktas,5273
Yikamaci,50,"Hayir, standart yeterli",4,Ankara,Mamak,4587
Yikamaci,45,"Hayir, standart yeterli",4,Antalya,Konyaalti,4004
Yikamaci,35,"Hayir, standart yeterli",4,Adana,Seyhan,3262
Yikamaci,50,"Hayir, standart yeterli",4,Adana,Cukurova,3638
Yerinde,50,"Hayir, standart yeterli",3,Aydin,Efeler,3388
Yerinde,35,"Evet, cikmasi gereken lekeler var",4,Istanbul,Kadikoy,5229
Yikamaci,35,"Hayir, standart yeterli",2,Ankara,Kecioren,3945
Yerinde,25,"Hayir, standart yeterli",4,Aydin,Nazilli,2996
Yikamaci,25,"Evet, cikmasi gereken lekeler var",4,Antalya,Muratpasa,3869
Yerinde,10,"Evet, cikmasi gereken lekeler var",3,Istanbul,Kadikoy,4607
Yerinde,10,"Hayir, standart yeterli",2,Antalya,Muratpasa,2573
Yikamaci,30,"Evet, cikmasi gereken lekeler var",1,Antalya,Konyaalti,3395
Yerinde,35,"Hayir, standart yeterli",1,Adana,Cukurova,2454
Yikamaci,35,"Hayir, standart yeterli",2,Adana,Cukurova,3000
Yerinde,25,"Hayir, standart yeterli",4,Adana,Seyhan,2803
Yikamaci,25,"Hayir, standart yeterli",2,Antalya,Konyaalti,3164
Yerinde,20,"Hayir, standart yeterli",2,Istanbul,Kadikoy,4333
Yikamaci,35,"Hayir, standart yeterli",1,Ankara,Mamak,3792
Yikamaci,10,"Hayir, standart yeterli",4,Istanbul,Besiktas,4732
Yerinde,45,"Hayir, standart yeterli",4,Adana,Yuregir,3141
Yerinde,45,"Hayir, standart yeterli",1,Adana,Yuregir,2617
Yerinde,10,"Hayir, standart yeterli",4,Antalya,Konyaalti,2943
Yikamaci,45,"Hayir, standart yeterli",4,Ankara,Cankaya,4517
Yikamaci,15,"Evet, cikmasi gereken lekeler var",2,Ankara,Mamak,3703
Yerinde,25,"Evet, cikmasi gereken lekeler var",2,Adana,Seyhan,2719
Yikamaci,35,"Hayir, standart yeterli",1,Adana,Cukurova,2765
Yerinde,25,"Evet, cikmasi gereken lekeler var",4,Antalya,Konyaalti,3527
Yikamaci,25,"Evet, cikmasi gereken lekeler var",1,Antalya,Kepez,3401
Yikamaci,15,"Hayir, standart yeterli",3,Antalya,Muratpasa,3296
Yikamaci,30,"Hayir, standart yeterli",3,Ankara,Mamak,4029
Yerinde,10,"Hayir, standart yeterli",1,Adana,Cukurova,2066
